"timestamp","system_cpu_percent","system_memory_used_bytes","system_memory_free_bytes","backend_pid","backend_alive","backend_cpu_seconds","backend_working_set_bytes","backend_private_memory_bytes","backend_thread_count"
"2026-08-16T03:52:09.8432721+07:00","14.55","14055464960","2835513344","16632","True","4.796875","95498240","104095744","13"
"2026-08-16T03:52:10.8563149+07:00","15.73","14072098816","2818879488","16632","True","4.859375","95592448","104292352","13"
"2026-08-16T03:52:11.8736280+07:00","17.05","14080630784","2810347520","16632","True","4.953125","95420416","104022016","13"
"2026-08-16T03:52:12.8921186+07:00","21.44","14068105216","2822873088","16632","True","4.953125","95424512","104026112","13"
"2026-08-16T03:52:13.9035166+07:00","33.97","14098788352","2792189952","16632","True","4.984375","95424512","104026112","13"
"2026-08-16T03:52:14.9237193+07:00","27.53","14076452864","2814525440","16632","True","5.015625","95440896","104042496","13"
"2026-08-16T03:52:15.9377049+07:00","29.88","14070669312","2820308992","16632","True","5.015625","95444992","104042496","13"
"2026-08-16T03:52:16.9499843+07:00","24.33","14074982400","2815995904","16632","True","5.03125","95449088","104042496","13"
"2026-08-16T03:52:17.9629959+07:00","27.3","14081019904","2809958400","16632","True","5.0625","95449088","104042496","13"
"2026-08-16T03:52:18.9810438+07:00","19.23","14077313024","2813665280","16632","True","5.078125","95461376","104050688","13"
"2026-08-16T03:52:19.9921777+07:00","18.98","14080167936","2810810368","16632","True","5.09375","95469568","104054784","13"
"2026-08-16T03:52:21.0044527+07:00","21.37","14093987840","2796990464","16632","True","5.109375","96034816","104923136","12"
"2026-08-16T03:52:22.0229349+07:00","18.43","14109560832","2781417472","16632","True","5.15625","95813632","104452096","12"
"2026-08-16T03:52:23.0304007+07:00","24.24","14100893696","2790084608","16632","True","5.203125","96272384","104665088","12"
"2026-08-16T03:52:24.0376355+07:00","15.7","14107353088","2783625216","16632","True","5.21875","96272384","104665088","12"
"2026-08-16T03:52:25.0520644+07:00","20.88","14100422656","2790555648","16632","True","5.234375","96272384","104665088","12"
"2026-08-16T03:52:26.0660886+07:00","15.98","14112452608","2778525696","16632","True","5.265625","96272384","104665088","12"
"2026-08-16T03:52:27.0811996+07:00","21.8","14130749440","2760228864","16632","True","5.3125","96272384","104665088","12"
"2026-08-16T03:52:28.0968901+07:00","17.41","14122008576","2768969728","16632","True","5.421875","95928320","104357888","12"
"2026-08-16T03:52:29.1051298+07:00","13.71","14129168384","2761809920","16632","True","5.46875","95850496","104140800","12"
"2026-08-16T03:52:30.1177605+07:00","13.14","14142918656","2748059648","16632","True","5.46875","95850496","104140800","12"
"2026-08-16T03:52:31.1283108+07:00","14.55","14150754304","2740224000","16632","True","5.515625","95838208","104128512","12"
"2026-08-16T03:52:32.1427016+07:00","22.79","14162505728","2728472576","16632","True","5.5625","95838208","104128512","12"
