"timestamp","system_cpu_percent","system_memory_used_bytes","system_memory_free_bytes","backend_pid","backend_alive","backend_cpu_seconds","backend_working_set_bytes","backend_private_memory_bytes","backend_thread_count"
"2026-08-16T00:56:45.8004914+07:00","21.48","13517852672","3373125632","31600","True","1","61980672","63475712","13"
"2026-08-16T00:56:46.8200412+07:00","20.68","13538578432","3352399872","31600","True","1","62017536","63475712","13"
"2026-08-16T00:56:47.8365416+07:00","16.19","13532053504","3358924800","31600","True","1.03125","62337024","63799296","13"
"2026-08-16T00:56:48.8526798+07:00","10.92","13532581888","3358396416","31600","True","1.03125","62607360","64069632","13"
"2026-08-16T00:56:49.8645139+07:00","10.95","13533687808","3357290496","31600","True","1.0625","62607360","64069632","13"
"2026-08-16T00:56:50.8777471+07:00","12.69","13522067456","3368910848","31600","True","1.125","62779392","64339968","13"
"2026-08-16T00:56:51.9003770+07:00","15.62","13533413376","3357564928","31600","True","1.140625","63074304","64610304","13"
"2026-08-16T00:56:52.9123860+07:00","17.76","13533556736","3357421568","31600","True","1.15625","63074304","64610304","13"
"2026-08-16T00:56:53.9268592+07:00","13.86","13540282368","3350695936","31600","True","1.1875","63098880","64196608","13"
"2026-08-16T00:56:54.9364913+07:00","14.45","13540134912","3350843392","31600","True","1.203125","63291392","64479232","13"
"2026-08-16T00:56:55.9515367+07:00","17.95","13532217344","3358760960","31600","True","1.21875","63430656","64339968","13"
"2026-08-16T00:56:56.9687271+07:00","20.33","13535354880","3355623424","31600","True","1.234375","63533056","64651264","13"
"2026-08-16T00:56:57.9894184+07:00","17.32","13546569728","3344408576","31600","True","1.265625","63750144","65191936","13"
"2026-08-16T00:56:59.0038194+07:00","20.61","13545205760","3345772544","31600","True","1.265625","64000000","65159168","12"
"2026-08-16T00:57:00.0139029+07:00","11.13","13554880512","3336097792","31600","True","1.265625","64266240","65429504","12"
"2026-08-16T00:57:01.0333037+07:00","14.59","13546287104","3344691200","31600","True","1.3125","64397312","65429504","12"
"2026-08-16T00:57:02.0469851+07:00","9.86","13559058432","3331919872","31600","True","1.34375","64471040","65605632","12"
"2026-08-16T00:57:03.0627483+07:00","9.33","13559144448","3331833856","31600","True","1.34375","64720896","66293760","12"
"2026-08-16T00:57:04.0742169+07:00","11.27","13567082496","3323895808","31600","True","1.359375","64929792","66564096","12"
"2026-08-16T00:57:05.0890765+07:00","18.81","13564223488","3326754816","31600","True","1.359375","65134592","66564096","12"
"2026-08-16T00:57:06.1050123+07:00","17.16","13555699712","3335278592","31600","True","1.40625","65421312","66834432","12"
"2026-08-16T00:57:07.1185226+07:00","19.16","13543686144","3347292160","31600","True","1.4375","65462272","66834432","12"
"2026-08-16T00:57:08.1324497+07:00","15.24","13553451008","3337527296","31600","True","1.453125","65871872","67346432","12"
"2026-08-16T00:57:09.1457704+07:00","21.68","13554864128","3336114176","31600","True","1.484375","66301952","67657728","12"
"2026-08-16T00:57:10.1609445+07:00","24.06","13551362048","3339616256","31600","True","1.515625","66564096","67928064","12"
"2026-08-16T00:57:11.1728124+07:00","16.94","13542256640","3348721664","31600","True","1.546875","66568192","67928064","12"
"2026-08-16T00:57:12.1925996+07:00","23.68","13549740032","3341238272","31600","True","1.578125","66699264","67928064","12"
"2026-08-16T00:57:13.2084265+07:00","19.63","13559758848","3331219456","31600","True","1.578125","66961408","68198400","12"
"2026-08-16T00:57:14.2199498+07:00","20.45","13559758848","3331219456","31600","True","1.578125","67035136","68263936","12"
"2026-08-16T00:57:15.2339255+07:00","19.62","13571641344","3319336960","31600","True","1.59375","67039232","68263936","12"
"2026-08-16T00:57:16.2512992+07:00","20.45","13551050752","3339927552","31600","True","1.609375","67039232","68263936","12"
"2026-08-16T00:57:17.2655100+07:00","22.34","13552545792","3338432512","31600","True","1.65625","67051520","68218880","12"
"2026-08-16T00:57:18.2791246+07:00","18.56","13565652992","3325325312","31600","True","1.671875","67051520","68218880","12"
"2026-08-16T00:57:19.2930652+07:00","14.66","13571293184","3319685120","31600","True","1.703125","67051520","68218880","12"
"2026-08-16T00:57:20.3070879+07:00","21.35","13570146304","3320832000","31600","True","1.734375","67203072","68784128","12"
"2026-08-16T00:57:21.3233100+07:00","14.23","13564227584","3326750720","31600","True","1.75","67207168","68788224","12"
"2026-08-16T00:57:22.3370558+07:00","15.94","13540392960","3350585344","31600","True","1.75","67207168","68788224","12"
"2026-08-16T00:57:23.3498350+07:00","20.77","13539463168","3351515136","31600","True","1.78125","67207168","68788224","12"
"2026-08-16T00:57:24.3652766+07:00","18.63","13541052416","3349925888","31600","True","1.78125","67207168","68788224","12"
"2026-08-16T00:57:25.3859272+07:00","22.4","13548044288","3342934016","31600","True","1.859375","67063808","68190208","12"
"2026-08-16T00:57:26.3980084+07:00","17.64","13529374720","3361603584","31600","True","1.890625","67293184","68636672","12"
"2026-08-16T00:57:27.4095953+07:00","21.46","13530718208","3360260096","31600","True","1.90625","67383296","68755456","12"
"2026-08-16T00:57:28.4252337+07:00","18.31","13542858752","3348119552","31600","True","1.90625","67383296","68755456","12"
"2026-08-16T00:57:29.4489963+07:00","21.47","13532504064","3358474240","31600","True","1.9375","67383296","68755456","12"
"2026-08-16T00:57:30.4630145+07:00","20.42","13532266496","3358711808","31600","True","2.015625","67387392","68755456","12"
"2026-08-16T00:57:31.4759597+07:00","20.48","13538525184","3352453120","31600","True","2.015625","67391488","68759552","12"
"2026-08-16T00:57:32.4959831+07:00","20.52","13543403520","3347574784","31600","True","2.046875","67391488","68759552","12"
"2026-08-16T00:57:33.5100300+07:00","19.19","13547356160","3343622144","31600","True","2.109375","67391488","68759552","12"
"2026-08-16T00:57:34.5183012+07:00","13.02","13547802624","3343175680","31600","True","2.109375","67411968","68759552","12"
"2026-08-16T00:57:35.5272869+07:00","14.95","13543927808","3347050496","31600","True","2.109375","67420160","69242880","12"
"2026-08-16T00:57:36.5452036+07:00","23.08","13522518016","3368460288","31600","True","2.109375","67469312","69246976","12"
"2026-08-16T00:57:37.5625637+07:00","20.54","13537923072","3353055232","31600","True","2.125","67178496","68268032","12"
"2026-08-16T00:57:38.5748300+07:00","18.03","13547728896","3343249408","31600","True","2.15625","67420160","69881856","12"
"2026-08-16T00:57:39.5935285+07:00","18.71","13530832896","3360145408","31600","True","2.171875","67465216","68931584","12"
"2026-08-16T00:57:40.6070186+07:00","15.68","13538574336","3352403968","31600","True","2.1875","67690496","68935680","12"
"2026-08-16T00:57:41.6175257+07:00","18.18","13557932032","3333046272","31600","True","2.203125","67690496","68935680","12"
"2026-08-16T00:57:42.6296353+07:00","21.26","13537673216","3353305088","31600","True","2.21875","67690496","68935680","12"
"2026-08-16T00:57:43.6493723+07:00","20.59","13557227520","3333750784","31600","True","2.234375","67702784","68935680","12"
"2026-08-16T00:57:44.6630545+07:00","17.15","13561819136","3329159168","31600","True","2.265625","67702784","68935680","12"
"2026-08-16T00:57:45.6763083+07:00","18.75","13567361024","3323617280","31600","True","2.28125","67702784","68935680","12"
"2026-08-16T00:57:46.6924269+07:00","26.9","13569949696","3321028608","31600","True","2.296875","67702784","68935680","12"
"2026-08-16T00:57:47.7117804+07:00","19.24","13567881216","3323097088","31600","True","2.328125","67575808","68653056","12"
"2026-08-16T00:57:48.7339545+07:00","18.43","13565628416","3325349888","31600","True","2.359375","67579904","68657152","12"
"2026-08-16T00:57:49.7477408+07:00","18.08","13577199616","3313778688","31600","True","2.421875","67579904","68657152","12"
"2026-08-16T00:57:50.7673759+07:00","20.25","13580546048","3310432256","31600","True","2.421875","67579904","68657152","12"
"2026-08-16T00:57:51.7795966+07:00","17.37","13610627072","3280351232","31600","True","2.421875","67584000","68657152","12"
"2026-08-16T00:57:52.7945635+07:00","28.59","13652492288","3238486016","31600","True","2.421875","67588096","68661248","12"
"2026-08-16T00:57:53.8084515+07:00","15.64","13653045248","3237933056","31600","True","2.421875","67588096","68661248","12"
"2026-08-16T00:57:54.8240425+07:00","23.2","13653258240","3237720064","31600","True","2.4375","67588096","68661248","12"
"2026-08-16T00:57:55.8391872+07:00","15.48","13667581952","3223396352","31600","True","2.4375","67588096","68661248","12"
"2026-08-16T00:57:56.8538892+07:00","15.94","13655531520","3235446784","31600","True","2.453125","67592192","68665344","12"
"2026-08-16T00:57:57.8675100+07:00","22.14","13653364736","3237613568","31600","True","2.46875","67592192","68665344","12"
"2026-08-16T00:57:58.8881668+07:00","29.67","13646602240","3244376064","31600","True","2.46875","67592192","68665344","12"
"2026-08-16T00:57:59.9090222+07:00","27.03","13633298432","3257679872","31600","True","2.46875","67592192","68665344","12"
"2026-08-16T00:58:00.9232550+07:00","30.91","13573808128","3317170176","31600","True","2.46875","67592192","68665344","12"
"2026-08-16T00:58:01.9370650+07:00","35.56","13573197824","3317780480","31600","True","2.46875","67592192","68665344","12"
"2026-08-16T00:58:02.9560754+07:00","27.49","13576884224","3314094080","31600","True","2.46875","67592192","68665344","12"
"2026-08-16T00:58:03.9738015+07:00","23.36","13567623168","3323355136","31600","True","2.46875","67592192","68665344","12"
"2026-08-16T00:58:04.9894730+07:00","23.06","13568757760","3322220544","31600","True","2.46875","67592192","68665344","12"
"2026-08-16T00:58:06.0075143+07:00","27.8","13516156928","3374821376","31600","True","2.46875","67592192","68665344","12"
"2026-08-16T00:58:07.0285609+07:00","54.67","13581242368","3309735936","31600","True","2.46875","67592192","68665344","12"
"2026-08-16T00:58:08.0443296+07:00","30.54","13575233536","3315744768","31600","True","2.46875","67592192","68665344","12"
